id,category,condition,gold_action,gold_answer,pred_action,pred_answer,correct
observer-0154,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0155,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0155,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0155,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0156,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0156,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0156,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0157,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0157,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0157,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0158,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0158,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0158,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0159,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0159,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0159,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0160,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0160,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0160,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0161,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0161,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0161,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0162,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0162,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0162,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0163,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0163,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0163,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0164,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0164,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0164,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0165,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0165,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0165,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0166,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0166,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0166,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0167,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0167,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0167,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0168,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0168,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0168,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0169,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0169,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0169,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0170,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0170,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0170,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0171,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0171,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0171,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0172,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0172,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0172,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0173,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0173,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0173,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0174,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0174,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0174,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0175,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0175,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0175,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0176,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0176,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0176,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0177,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0177,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0177,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0178,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0178,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0178,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0179,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0179,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0179,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0180,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0180,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0180,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0181,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0181,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0181,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0182,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0182,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0182,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0183,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0183,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0183,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0184,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0184,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0184,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0185,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0185,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0185,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0186,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0186,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0186,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0187,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0187,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0187,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0188,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0188,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0188,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0189,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0189,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0189,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0190,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0190,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0190,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0191,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0191,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0191,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0192,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0192,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0192,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0193,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0193,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0193,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0194,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0194,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0194,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0195,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0195,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0195,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0196,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0196,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0196,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0197,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0197,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0197,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0198,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0198,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0198,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0199,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0199,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0199,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0200,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0200,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0200,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0201,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0201,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0201,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0202,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0202,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0202,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0203,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0203,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0203,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0204,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0204,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0204,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0205,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0205,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0205,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0206,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0206,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0206,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0207,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0207,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0207,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0208,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0208,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0208,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0209,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0209,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0209,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0210,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0210,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0210,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0211,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0211,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0211,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0212,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0212,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0212,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0213,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0213,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0213,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0214,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0214,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0214,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0215,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0215,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0215,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0216,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0216,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0216,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0217,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0217,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0217,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0218,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0218,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0218,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0219,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0219,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0219,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0220,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0220,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0220,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0221,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0221,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0221,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0222,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0222,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0222,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0223,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0223,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0223,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0224,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0224,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0224,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0225,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0225,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0225,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0226,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0226,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0226,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0227,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0227,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0227,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0228,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0228,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0228,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0229,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0229,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0229,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0230,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0230,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0230,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0231,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0231,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0231,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0232,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0232,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0232,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0233,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0233,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0233,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0234,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0234,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0234,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0235,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0235,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0235,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0236,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0236,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0236,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0237,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0237,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0237,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0238,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0238,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0238,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0239,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0239,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0239,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0240,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0240,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0240,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0241,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0241,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0241,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0242,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0242,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0242,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0243,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0243,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0243,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0244,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0244,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0244,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0245,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0245,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0245,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0246,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0246,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0246,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0247,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0247,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0247,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0248,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0248,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0248,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0249,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0249,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0249,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0250,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0250,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0250,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0251,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0251,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0251,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0252,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0252,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0252,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0253,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0253,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0253,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0254,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0254,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0254,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0255,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0255,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0255,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0256,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0256,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0256,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0257,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0257,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0257,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0258,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0258,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0258,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0259,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0259,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0259,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0260,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0260,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0260,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0261,observer,gold_state,ANSWER,yes,ANSWER,yes,1
observer-0261,observer,predicted_state,ANSWER,yes,ANSWER,yes,1
observer-0261,observer,corrupted_state,ANSWER,yes,ANSWER,yes,1
observer-0262,observer,gold_state,ANSWER,yes,ANSWER,yes,1
